src_ip,dst_ip,src_port,dst_port,protocol,length,is_syn,timestamp
10.100.102.12,3.169.64.33,63831,443,17,96,0,2026-08-13T17:25:27.424222
10.100.102.12,3.169.64.33,63831,443,17,91,0,2026-08-13T17:25:27.424235
10.100.102.12,3.169.64.33,63831,443,17,127,0,2026-08-13T17:25:27.424245
10.100.102.12,3.169.64.33,63831,443,17,121,0,2026-08-13T17:25:27.424258
10.100.102.12,3.169.64.33,63831,443,17,524,0,2026-08-13T17:25:27.424268
13.224.245.29,10.100.102.12,443,65088,17,1242,0,2026-08-13T17:25:27.424278
13.224.245.29,10.100.102.12,443,65088,17,1242,0,2026-08-13T17:25:27.424293
13.224.245.29,10.100.102.12,443,65088,17,1242,0,2026-08-13T17:25:27.424304
13.224.245.29,10.100.102.12,443,65088,17,1242,0,2026-08-13T17:25:27.424326
13.224.245.29,10.100.102.12,443,65088,17,1242,0,2026-08-13T17:25:27.424336
10.100.102.12,13.224.245.29,65088,443,17,1292,0,2026-08-13T17:25:27.424346
10.100.102.12,13.224.245.29,65088,443,17,98,0,2026-08-13T17:25:27.424355
10.100.102.12,13.224.245.29,65088,443,17,96,0,2026-08-13T17:25:27.424364
10.100.102.12,13.224.245.29,65088,443,17,91,0,2026-08-13T17:25:27.424373
10.100.102.12,13.224.245.29,65088,443,17,127,0,2026-08-13T17:25:27.424383
10.100.102.12,13.224.245.29,65088,443,17,119,0,2026-08-13T17:25:27.424392
10.100.102.12,13.224.245.29,65088,443,17,653,0,2026-08-13T17:25:27.424401
3.169.64.33,10.100.102.12,443,63831,17,1494,0,2026-08-13T17:25:27.424430
3.169.64.33,10.100.102.12,443,63831,17,106,0,2026-08-13T17:25:27.424448
3.169.64.33,10.100.102.12,443,63831,17,85,0,2026-08-13T17:25:27.424463
3.169.64.33,10.100.102.12,443,63831,17,1242,0,2026-08-13T17:25:27.424473
3.169.64.33,10.100.102.12,443,63831,17,215,0,2026-08-13T17:25:27.424483
3.169.64.33,10.100.102.12,443,63831,17,1242,0,2026-08-13T17:25:27.424492
3.169.64.33,10.100.102.12,443,63831,17,1242,0,2026-08-13T17:25:27.424501
3.169.64.33,10.100.102.12,443,63831,17,1242,0,2026-08-13T17:25:27.424510
3.169.64.33,10.100.102.12,443,63831,17,1242,0,2026-08-13T17:25:27.424519
3.169.64.33,10.100.102.12,443,63831,17,1242,0,2026-08-13T17:25:27.424534
3.169.64.33,10.100.102.12,443,63831,17,1242,0,2026-08-13T17:25:27.424543
3.169.64.33,10.100.102.12,443,63831,17,1200,0,2026-08-13T17:25:27.424563
3.169.64.33,10.100.102.12,443,63831,17,1242,0,2026-08-13T17:25:27.424577
3.169.64.33,10.100.102.12,443,63831,17,1242,0,2026-08-13T17:25:27.424586
3.169.64.33,10.100.102.12,443,63831,17,814,0,2026-08-13T17:25:27.424603
10.100.102.12,3.169.64.33,63831,443,17,88,0,2026-08-13T17:25:27.424648
10.100.102.12,3.169.64.33,63831,443,17,88,0,2026-08-13T17:25:27.424674
10.100.102.12,3.169.64.33,63831,443,17,90,0,2026-08-13T17:25:27.424684
10.100.102.12,3.169.64.33,63831,443,17,88,0,2026-08-13T17:25:27.424694
10.100.102.12,3.169.64.33,63831,443,17,90,0,2026-08-13T17:25:27.424703
10.100.102.12,3.169.64.33,63831,443,17,92,0,2026-08-13T17:25:27.424712
10.100.102.12,3.169.64.33,63831,443,17,92,0,2026-08-13T17:25:27.424732
10.100.102.12,3.169.64.33,63831,443,17,90,0,2026-08-13T17:25:27.424742
10.100.102.12,3.169.64.33,63831,443,17,90,0,2026-08-13T17:25:27.424751
10.100.102.12,3.169.64.33,63831,443,17,88,0,2026-08-13T17:25:27.424761
10.100.102.12,3.169.64.33,63831,443,17,88,0,2026-08-13T17:25:27.424770
13.224.245.29,10.100.102.12,443,65088,17,107,0,2026-08-13T17:25:27.424779
13.224.245.29,10.100.102.12,443,65088,17,1494,0,2026-08-13T17:25:27.424788
13.224.245.29,10.100.102.12,443,65088,17,106,0,2026-08-13T17:25:27.424797
13.224.245.29,10.100.102.12,443,65088,17,85,0,2026-08-13T17:25:27.424806
10.100.102.12,13.224.245.29,65088,443,17,89,0,2026-08-13T17:25:27.424815
10.100.102.12,3.169.64.33,63831,443,17,121,0,2026-08-13T17:25:27.424834
3.169.64.33,10.100.102.12,443,63831,17,1000,0,2026-08-13T17:25:27.424913
3.169.64.33,10.100.102.12,443,63831,17,1494,0,2026-08-13T17:25:27.424925
10.100.102.12,3.169.64.33,63831,443,17,88,0,2026-08-13T17:25:27.424940
10.100.102.12,3.169.64.33,63831,443,17,88,0,2026-08-13T17:25:27.424950
10.100.102.12,10.100.102.1,49889,53,17,95,0,2026-08-13T17:25:27.424959
10.100.102.12,10.100.102.1,49493,53,17,95,0,2026-08-13T17:25:27.424969
3.169.64.33,10.100.102.12,443,63831,17,85,0,2026-08-13T17:25:27.424996
13.224.245.29,10.100.102.12,443,65088,17,85,0,2026-08-13T17:25:27.425023
10.100.102.12,13.224.245.29,65088,443,17,88,0,2026-08-13T17:25:27.425033
10.100.102.12,10.100.102.1,64456,53,17,95,0,2026-08-13T17:25:27.425060
10.100.102.12,10.100.102.1,41015,53,17,95,0,2026-08-13T17:25:27.425070
10.100.102.12,93.123.102.177,61576,443,6,54,0,2026-08-13T17:25:27.425129
10.100.102.1,10.100.102.12,53,49889,17,451,0,2026-08-13T17:25:27.425140
10.100.102.1,10.100.102.12,53,64456,17,451,0,2026-08-13T17:25:27.425149
10.100.102.1,10.100.102.12,53,49493,17,202,0,2026-08-13T17:25:27.425163
10.100.102.1,10.100.102.12,53,41015,17,202,0,2026-08-13T17:25:27.425173
10.100.102.12,13.224.245.44,65305,443,17,1292,0,2026-08-13T17:25:27.425182
10.100.102.12,13.224.245.44,65305,443,17,1292,0,2026-08-13T17:25:27.425192
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425221
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425243
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425253
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425262
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425271
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425280
10.100.102.12,13.224.245.44,65305,443,17,1292,0,2026-08-13T17:25:27.425305
10.100.102.12,13.224.245.44,65305,443,17,96,0,2026-08-13T17:25:27.425315
10.100.102.12,13.224.245.44,65305,443,17,96,0,2026-08-13T17:25:27.425324
10.100.102.12,13.224.245.44,65305,443,17,127,0,2026-08-13T17:25:27.425334
10.100.102.12,13.224.245.44,65305,443,17,125,0,2026-08-13T17:25:27.425343
10.100.102.12,13.224.245.44,65305,443,17,626,0,2026-08-13T17:25:27.425362
10.100.102.12,13.224.245.44,65305,443,17,626,0,2026-08-13T17:25:27.425380
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.425390
13.224.245.44,10.100.102.12,443,65305,17,106,0,2026-08-13T17:25:27.425399
10.100.102.12,13.224.245.44,65305,443,17,89,0,2026-08-13T17:25:27.425412
13.224.245.44,10.100.102.12,443,65305,17,85,0,2026-08-13T17:25:27.425422
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425442
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425452
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425472
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425512
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425552
13.224.245.44,10.100.102.12,443,65305,17,795,0,2026-08-13T17:25:27.425564
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425574
13.224.245.44,10.100.102.12,443,65305,17,1242,0,2026-08-13T17:25:27.425583
13.224.245.44,10.100.102.12,443,65305,17,289,0,2026-08-13T17:25:27.425593
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.425602
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.425611
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.425626
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.425636
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.425646
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.425666
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.425699
10.100.102.12,142.251.156.119,60457,443,17,71,0,2026-08-13T17:25:27.425718
10.100.102.12,10.100.102.1,17504,53,17,80,0,2026-08-13T17:25:27.425728
10.100.102.12,10.100.102.1,56064,53,17,80,0,2026-08-13T17:25:27.425738
13.224.245.44,10.100.102.12,443,65305,17,85,0,2026-08-13T17:25:27.425758
142.251.156.119,10.100.102.12,443,60457,17,68,0,2026-08-13T17:25:27.425769
10.100.102.1,10.100.102.12,53,17504,17,137,0,2026-08-13T17:25:27.425778
10.100.102.1,10.100.102.12,53,56064,17,96,0,2026-08-13T17:25:27.425788
10.100.102.12,142.250.75.138,61762,443,6,78,1,2026-08-13T17:25:27.425802
142.250.75.138,10.100.102.12,443,61762,6,74,1,2026-08-13T17:25:27.425831
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:27.425842
10.100.102.12,142.250.75.138,61762,443,6,1334,0,2026-08-13T17:25:27.425851
10.100.102.12,142.250.75.138,61762,443,6,566,0,2026-08-13T17:25:27.425860
93.123.102.177,10.100.102.12,443,61576,6,66,0,2026-08-13T17:25:27.425895
142.250.75.138,10.100.102.12,443,61762,6,66,0,2026-08-13T17:25:27.425905
142.250.75.138,10.100.102.12,443,61762,6,66,0,2026-08-13T17:25:27.425914
10.100.102.7,224.0.0.251,5353,5353,17,706,0,2026-08-13T17:25:27.425984
10.100.102.3,10.100.102.255,9431,9431,17,116,0,2026-08-13T17:25:27.426001
142.250.75.138,10.100.102.12,443,61762,6,1466,0,2026-08-13T17:25:27.426037
142.250.75.138,10.100.102.12,443,61762,6,1466,0,2026-08-13T17:25:27.426077
142.250.75.138,10.100.102.12,443,61762,6,197,0,2026-08-13T17:25:27.426122
142.250.75.138,10.100.102.12,443,61762,6,1466,0,2026-08-13T17:25:27.426145
142.250.75.138,10.100.102.12,443,61762,6,1466,0,2026-08-13T17:25:27.426157
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:27.426188
10.100.102.12,142.250.75.138,61762,443,6,78,0,2026-08-13T17:25:27.426206
10.100.102.12,142.250.75.138,61762,443,6,78,0,2026-08-13T17:25:27.426217
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:27.426226
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:27.426236
10.100.102.12,142.250.75.138,61762,443,6,156,0,2026-08-13T17:25:27.426254
10.100.102.12,142.250.75.138,61762,443,6,158,0,2026-08-13T17:25:27.426271
10.100.102.12,142.250.75.138,61762,443,6,726,0,2026-08-13T17:25:27.426282
10.100.102.12,13.224.245.44,65305,443,17,627,0,2026-08-13T17:25:27.426291
142.250.75.138,10.100.102.12,443,61762,6,66,0,2026-08-13T17:25:27.426317
142.250.75.138,10.100.102.12,443,61762,6,66,0,2026-08-13T17:25:27.426327
142.250.75.138,10.100.102.12,443,61762,6,66,0,2026-08-13T17:25:27.426336
142.250.75.138,10.100.102.12,443,61762,6,1068,0,2026-08-13T17:25:27.426346
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:27.426382
10.100.102.12,142.250.75.138,61762,443,6,97,0,2026-08-13T17:25:27.426393
142.250.75.138,10.100.102.12,443,61762,6,97,0,2026-08-13T17:25:27.426402
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:27.426443
13.224.245.44,10.100.102.12,443,65305,17,712,0,2026-08-13T17:25:27.426463
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426474
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426484
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426493
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426502
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426512
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426521
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426530
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426539
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426560
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426571
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426580
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426593
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426604
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426613
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426622
13.224.245.44,10.100.102.12,443,65305,17,735,0,2026-08-13T17:25:27.426631
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426641
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426650
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426670
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426680
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426690
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426699
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426708
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426717
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426730
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426740
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426749
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.426759
10.100.102.12,13.224.245.44,65305,443,17,92,0,2026-08-13T17:25:27.426778
10.100.102.12,13.224.245.44,65305,443,17,92,0,2026-08-13T17:25:27.426788
10.100.102.12,13.224.245.44,65305,443,17,92,0,2026-08-13T17:25:27.426798
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.426807
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.426816
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.426824
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.426833
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.426843
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.426852
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.426861
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.426879
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.426890
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.426899
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.426908
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.426917
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.426930
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.426940
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.426949
10.100.102.12,13.224.245.44,65305,443,17,95,0,2026-08-13T17:25:27.426958
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.426967
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426986
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.426997
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.427006
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.427015
13.224.245.44,10.100.102.12,443,65305,17,246,0,2026-08-13T17:25:27.427025
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.427053
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.427063
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.427078
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.427088
142.250.75.138,10.100.102.12,443,61762,6,66,0,2026-08-13T17:25:27.427098
10.100.102.12,142.251.156.119,60457,443,17,71,0,2026-08-13T17:25:27.427115
10.100.102.12,142.250.75.138,61762,443,6,198,0,2026-08-13T17:25:27.427126
10.100.102.12,142.251.156.119,60457,443,17,71,0,2026-08-13T17:25:27.427148
10.100.102.12,142.251.156.119,60457,443,17,71,0,2026-08-13T17:25:27.427158
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.427167
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.427176
13.224.245.44,10.100.102.12,443,65305,17,85,0,2026-08-13T17:25:27.427185
13.224.245.44,10.100.102.12,443,65305,17,1494,0,2026-08-13T17:25:27.427194
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.427203
10.100.102.12,13.224.245.44,65305,443,17,90,0,2026-08-13T17:25:27.427213
10.100.102.12,13.224.245.44,65305,443,17,88,0,2026-08-13T17:25:27.427261
142.250.75.138,10.100.102.12,443,61762,6,66,0,2026-08-13T17:25:27.427310
142.251.156.119,10.100.102.12,443,60457,17,67,0,2026-08-13T17:25:27.427321
13.224.245.44,10.100.102.12,443,65305,17,85,0,2026-08-13T17:25:27.427427
142.251.156.119,10.100.102.12,443,60457,17,68,0,2026-08-13T17:25:27.427451
10.100.102.12,10.100.102.1,46625,53,17,80,0,2026-08-13T17:25:27.427466
10.100.102.12,10.100.102.1,19417,53,17,80,0,2026-08-13T17:25:27.427476
10.100.102.1,10.100.102.12,53,46625,17,219,0,2026-08-13T17:25:27.427494
10.100.102.1,10.100.102.12,53,19417,17,173,0,2026-08-13T17:25:27.427504
10.100.102.12,34.149.206.255,59876,443,17,1292,0,2026-08-13T17:25:27.427526
10.100.102.12,34.149.206.255,59876,443,17,1292,0,2026-08-13T17:25:27.427543
10.100.102.12,10.100.102.1,4265,53,17,72,0,2026-08-13T17:25:27.427554
10.100.102.12,10.100.102.1,11132,53,17,72,0,2026-08-13T17:25:27.427563
10.100.102.1,10.100.102.12,53,4265,17,223,0,2026-08-13T17:25:27.427573
10.100.102.1,10.100.102.12,53,11132,17,237,0,2026-08-13T17:25:27.427582
34.149.206.255,10.100.102.12,443,59876,17,82,0,2026-08-13T17:25:27.427591
34.149.206.255,10.100.102.12,443,59876,17,1292,0,2026-08-13T17:25:27.427601
10.100.102.12,34.194.159.200,61765,443,6,78,1,2026-08-13T17:25:27.427622
10.100.102.12,34.149.206.255,59876,443,17,1292,0,2026-08-13T17:25:27.427633
35.215.54.231,10.100.102.12,443,61750,6,66,0,2026-08-13T17:25:27.427668
10.100.102.12,35.215.54.231,61750,443,6,66,0,2026-08-13T17:25:27.427687
34.149.206.255,10.100.102.12,443,59876,17,1292,0,2026-08-13T17:25:27.427697
35.215.54.231,10.100.102.12,443,61750,6,1474,0,2026-08-13T17:25:27.427706
35.215.54.231,10.100.102.12,443,61750,6,1474,0,2026-08-13T17:25:27.427715
35.215.54.231,10.100.102.12,443,61750,6,130,0,2026-08-13T17:25:27.427725
35.215.54.231,10.100.102.12,443,61750,6,506,0,2026-08-13T17:25:27.427734
35.215.54.231,10.100.102.12,443,61750,6,1474,0,2026-08-13T17:25:27.427742
10.100.102.12,35.215.54.231,61750,443,6,78,0,2026-08-13T17:25:27.427761
10.100.102.12,35.215.54.231,61750,443,6,66,0,2026-08-13T17:25:27.427771
10.100.102.12,35.215.54.231,61750,443,6,66,0,2026-08-13T17:25:27.427780
10.100.102.12,35.215.54.231,61750,443,6,78,0,2026-08-13T17:25:27.427797
10.100.102.12,35.215.54.231,61750,443,6,66,0,2026-08-13T17:25:27.427807
10.100.102.12,35.215.54.231,61750,443,6,66,0,2026-08-13T17:25:27.427822
10.100.102.12,35.215.54.231,61750,443,6,130,0,2026-08-13T17:25:27.427849
10.100.102.12,35.215.54.231,61750,443,6,158,0,2026-08-13T17:25:27.427859
10.100.102.12,35.215.54.231,61750,443,6,292,0,2026-08-13T17:25:27.427868
10.100.102.12,35.215.54.231,61750,443,6,381,0,2026-08-13T17:25:27.427878
142.250.75.138,10.100.102.12,443,61762,6,534,0,2026-08-13T17:25:27.427894
142.250.75.138,10.100.102.12,443,61762,6,1466,0,2026-08-13T17:25:27.427904
142.250.75.138,10.100.102.12,443,61762,6,309,0,2026-08-13T17:25:27.427914
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:27.427931
10.100.102.12,10.100.102.1,33017,53,17,77,0,2026-08-13T17:25:27.427941
10.100.102.12,10.100.102.1,29234,53,17,77,0,2026-08-13T17:25:27.427950
10.100.102.12,34.149.206.255,59876,443,17,1292,0,2026-08-13T17:25:27.427960
142.250.75.138,10.100.102.12,443,61762,6,345,0,2026-08-13T17:25:27.427969
142.250.75.138,10.100.102.12,443,61762,6,97,0,2026-08-13T17:25:27.427991
142.250.75.138,10.100.102.12,443,61762,6,105,0,2026-08-13T17:25:27.428002
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:27.428011
10.100.102.12,142.250.75.138,61762,443,6,105,0,2026-08-13T17:25:27.428020
10.100.102.12,34.149.206.255,61767,443,6,78,1,2026-08-13T17:25:27.428068
10.100.102.1,10.100.102.12,53,33017,17,130,0,2026-08-13T17:25:27.428086
10.100.102.1,10.100.102.12,53,29234,17,93,0,2026-08-13T17:25:27.428097
10.100.102.12,142.250.75.131,53711,443,17,1292,0,2026-08-13T17:25:27.428126
10.100.102.12,142.250.75.131,53711,443,17,1292,0,2026-08-13T17:25:27.428143
142.250.75.138,10.100.102.12,443,61762,6,66,0,2026-08-13T17:25:27.428155
34.149.206.255,10.100.102.12,443,59876,17,1292,0,2026-08-13T17:25:27.428197
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:27.428357
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:27.428368
34.149.206.255,10.100.102.12,443,61767,6,74,1,2026-08-13T17:25:27.428391
93.123.102.177,10.100.102.12,443,61576,6,612,0,2026-08-13T17:25:27.428402
10.100.102.12,34.149.206.255,61767,443,6,66,0,2026-08-13T17:25:27.428430
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:27.428441
10.100.102.12,34.149.206.255,61767,443,6,1334,0,2026-08-13T17:25:27.428450
10.100.102.12,34.149.206.255,61767,443,6,922,0,2026-08-13T17:25:27.428477
10.100.102.12,93.123.102.177,61576,443,6,66,0,2026-08-13T17:25:27.428522
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:27.428535
142.250.75.131,10.100.102.12,443,53711,17,82,0,2026-08-13T17:25:27.428559
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:27.428568
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:27.428595
142.250.75.131,10.100.102.12,443,53711,17,1292,0,2026-08-13T17:25:27.428618
10.100.102.12,142.250.75.131,53711,443,17,1292,0,2026-08-13T17:25:27.428640
142.250.75.138,10.100.102.12,443,61762,6,140,0,2026-08-13T17:25:27.428650
142.250.75.138,10.100.102.12,443,61762,6,1466,0,2026-08-13T17:25:27.428659
142.250.75.138,10.100.102.12,443,61762,6,524,0,2026-08-13T17:25:27.428668
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:27.428677
10.100.102.12,142.250.75.131,53711,443,17,79,0,2026-08-13T17:25:27.428691
10.100.102.12,34.149.206.255,59876,443,17,1292,0,2026-08-13T17:25:27.428705
142.250.75.138,10.100.102.12,443,61762,6,97,0,2026-08-13T17:25:27.428715
142.250.75.138,10.100.102.12,443,61762,6,306,0,2026-08-13T17:25:27.428725
142.250.75.138,10.100.102.12,443,61762,6,105,0,2026-08-13T17:25:27.428743
34.149.206.255,10.100.102.12,443,61767,6,66,0,2026-08-13T17:25:27.428935
34.149.206.255,10.100.102.12,443,61767,6,66,0,2026-08-13T17:25:27.428946
136.243.65.17,10.100.102.12,443,61711,6,1506,0,2026-08-13T17:25:27.428989
10.100.102.12,142.250.75.138,61762,443,6,78,0,2026-08-13T17:25:27.429002
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:27.429011
10.100.102.12,142.250.75.138,61762,443,6,66,0,2026-08-13T17:25:27.429020
10.100.102.12,136.243.65.17,61711,443,6,66,0,2026-08-13T17:25:27.429038
